========================================
General Configuration:
	Wighting: EW
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
EW Configuration:
	weighting: EW
Optimizer Configuration:
	optim: adam
	lr: 0.001
	weight_decay: 1e-07
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 1.8883 0.5499 | 0.9017 0.8618 | 1.0308 0.8173 | Time: 28.5804 | VAL: 1.3562 0.7101 | 0.3784 0.9438 | 0.4245 0.9530 | Time: 2.4164 | TEST: 1.3433 0.7128 | 0.3986 0.9590 | 0.4974 0.9278 | Time: 2.8291
Epoch: 0001 | TRAIN: 0.7530 0.8167 | 0.0695 1.0000 | 0.0883 1.0000 | Time: 28.3800 | VAL: 0.8778 0.8007 | 0.2220 0.9663 | 0.2759 0.9732 | Time: 2.3849 | TEST: 0.8558 0.7949 | 0.2965 0.9590 | 0.2828 0.9667 | Time: 2.8361
Epoch: 0002 | TRAIN: 0.3304 0.9339 | 0.0290 0.9994 | 0.0345 1.0000 | Time: 28.0298 | VAL: 0.8965 0.7681 | 0.2223 0.9551 | 0.2291 0.9799 | Time: 2.4345 | TEST: 0.9180 0.7607 | 0.2480 0.9672 | 0.2300 0.9556 | Time: 2.8810
Epoch: 0003 | TRAIN: 0.1702 0.9718 | 0.0184 1.0000 | 0.0227 1.0000 | Time: 27.9411 | VAL: 0.9719 0.7663 | 0.2526 0.9438 | 0.2956 0.9329 | Time: 2.4491 | TEST: 0.8597 0.7863 | 0.3039 0.9344 | 0.2080 0.9833 | Time: 2.9142
Epoch: 0004 | TRAIN: 0.1173 0.9790 | 0.0122 1.0000 | 0.0155 1.0000 | Time: 28.1136 | VAL: 0.9081 0.7681 | 0.1631 0.9775 | 0.1974 0.9664 | Time: 2.4496 | TEST: 0.8095 0.7795 | 0.2590 0.9426 | 0.2237 0.9556 | Time: 2.9159
Epoch: 0005 | TRAIN: 0.1233 0.9766 | 0.0123 1.0000 | 0.0163 1.0000 | Time: 28.0937 | VAL: 1.0372 0.7591 | 0.1712 0.9663 | 0.2293 0.9530 | Time: 2.4095 | TEST: 0.9718 0.7744 | 0.2816 0.9590 | 0.2559 0.9611 | Time: 2.9149
Epoch: 0006 | TRAIN: 0.1253 0.9778 | 0.0115 1.0000 | 0.0237 0.9976 | Time: 27.6511 | VAL: 0.9824 0.7518 | 0.1549 0.9775 | 0.2469 0.9463 | Time: 2.3596 | TEST: 0.9706 0.7504 | 0.1941 0.9508 | 0.1717 0.9667 | Time: 2.8552
Epoch: 0007 | TRAIN: 0.1274 0.9736 | 0.0108 1.0000 | 0.0156 0.9994 | Time: 27.6873 | VAL: 0.9572 0.7500 | 0.1743 0.9775 | 0.2032 0.9732 | Time: 2.4067 | TEST: 0.9748 0.7658 | 0.1692 0.9836 | 0.3271 0.9111 | Time: 2.8559
Epoch: 0008 | TRAIN: 0.1069 0.9760 | 0.0103 1.0000 | 0.0142 1.0000 | Time: 27.5790 | VAL: 1.2315 0.6957 | 0.3577 0.9326 | 0.4037 0.8859 | Time: 2.3568 | TEST: 1.2728 0.6940 | 0.3270 0.9426 | 0.4811 0.8944 | Time: 2.8215
Epoch: 0009 | TRAIN: 0.1509 0.9621 | 0.0094 1.0000 | 0.0157 0.9994 | Time: 27.6260 | VAL: 1.0769 0.7355 | 0.2398 0.9438 | 0.3632 0.9329 | Time: 2.3805 | TEST: 1.0582 0.7265 | 0.2000 0.9508 | 0.2726 0.9222 | Time: 2.8759
Epoch: 0010 | TRAIN: 0.1018 0.9796 | 0.0109 0.9988 | 0.0128 0.9994 | Time: 27.6153 | VAL: 1.1786 0.7047 | 0.2487 0.9438 | 0.2845 0.9262 | Time: 2.3921 | TEST: 1.1636 0.7111 | 0.2697 0.9180 | 0.2880 0.9111 | Time: 2.8402
Epoch: 0011 | TRAIN: 0.0841 0.9808 | 0.0069 1.0000 | 0.0087 1.0000 | Time: 27.6599 | VAL: 1.0531 0.7355 | 0.2432 0.9326 | 0.1877 0.9597 | Time: 2.3797 | TEST: 0.9976 0.7419 | 0.3194 0.9180 | 0.2189 0.9556 | Time: 2.8755
Epoch: 0012 | TRAIN: 0.1089 0.9675 | 0.0085 0.9994 | 0.0116 0.9988 | Time: 27.6766 | VAL: 1.2833 0.6866 | 0.2965 0.9213 | 0.2640 0.9195 | Time: 2.3679 | TEST: 1.3148 0.6581 | 0.3750 0.9016 | 0.3413 0.8889 | Time: 2.8282
Epoch: 0013 | TRAIN: 0.1377 0.9639 | 0.0109 0.9994 | 0.0190 0.9982 | Time: 27.7482 | VAL: 1.0798 0.7337 | 0.2224 0.9775 | 0.2858 0.9195 | Time: 2.3420 | TEST: 1.0153 0.7436 | 0.2696 0.9426 | 0.2214 0.9333 | Time: 2.8317
Epoch: 0014 | TRAIN: 0.0750 0.9838 | 0.0062 1.0000 | 0.0090 1.0000 | Time: 27.6649 | VAL: 1.0234 0.7663 | 0.1520 0.9551 | 0.2067 0.9329 | Time: 2.3836 | TEST: 0.9173 0.7709 | 0.2407 0.9508 | 0.1872 0.9556 | Time: 2.8326
Epoch: 0015 | TRAIN: 0.0294 0.9952 | 0.0035 1.0000 | 0.0040 1.0000 | Time: 27.7167 | VAL: 1.0441 0.7301 | 0.0502 0.9888 | 0.0930 0.9799 | Time: 2.3865 | TEST: 0.8879 0.7607 | 0.1867 0.9754 | 0.1203 0.9611 | Time: 2.8685
Epoch: 0016 | TRAIN: 0.0114 0.9994 | 0.0016 1.0000 | 0.0023 1.0000 | Time: 27.7638 | VAL: 0.8434 0.7880 | 0.0606 0.9888 | 0.0853 0.9866 | Time: 2.4005 | TEST: 0.7576 0.8000 | 0.1405 0.9672 | 0.0969 0.9556 | Time: 2.8774
Epoch: 0017 | TRAIN: 0.0046 0.9994 | 0.0008 1.0000 | 0.0009 1.0000 | Time: 27.6556 | VAL: 0.8505 0.7862 | 0.0597 0.9888 | 0.0662 0.9866 | Time: 2.4044 | TEST: 0.7854 0.8034 | 0.1072 0.9672 | 0.0792 0.9667 | Time: 2.8889
