========================================
General Configuration:
	Wighting: EW
	Architecture: HPS
	Rep_Grad: False
	Multi_Input: True
	Seed: 0
	Device: cuda:0
EW Configuration:
	weighting: EW
Optimizer Configuration:
	optim: adam
	lr: 0.0001
	weight_decay: 0.01
========================================
Total Params: 11487901
Trainable Params: 11487901
Non-trainable Params: 0
========================================
LOG FORMAT | amazon_LOSS Acc | dslr_LOSS Acc | webcam_LOSS Acc | TIME
Epoch: 0000 | TRAIN: 2.7312 0.3474 | 1.9448 0.6977 | 2.0716 0.6244 | Time: 28.4995 | VAL: 1.9763 0.6957 | 1.4478 0.9101 | 1.4796 0.8792 | Time: 2.3878 | TEST: 1.9746 0.6855 | 1.4777 0.8770 | 1.5413 0.8722 | Time: 2.8436
Epoch: 0001 | TRAIN: 1.5454 0.7458 | 0.6359 0.9958 | 0.7349 0.9838 | Time: 28.1595 | VAL: 1.4223 0.7736 | 0.9285 1.0000 | 0.9871 0.9463 | Time: 2.3957 | TEST: 1.4257 0.7709 | 1.0176 0.9508 | 1.1022 0.9500 | Time: 2.8483
Epoch: 0002 | TRAIN: 1.0122 0.8510 | 0.3032 1.0000 | 0.3520 1.0000 | Time: 28.1029 | VAL: 1.1833 0.8098 | 0.7745 1.0000 | 0.7940 0.9732 | Time: 2.3954 | TEST: 1.1947 0.8137 | 0.8741 0.9344 | 0.9015 0.9611 | Time: 2.8467
Epoch: 0003 | TRAIN: 0.6792 0.9297 | 0.1870 1.0000 | 0.2151 1.0000 | Time: 28.2133 | VAL: 1.0283 0.8388 | 0.6850 1.0000 | 0.6721 0.9799 | Time: 2.4147 | TEST: 1.0507 0.8171 | 0.7898 0.9590 | 0.7784 0.9500 | Time: 2.8825
Epoch: 0004 | TRAIN: 0.4507 0.9700 | 0.1364 1.0000 | 0.1482 1.0000 | Time: 28.2340 | VAL: 0.9403 0.8551 | 0.6568 1.0000 | 0.6111 0.9732 | Time: 2.4467 | TEST: 0.9517 0.8239 | 0.7518 0.9508 | 0.7126 0.9500 | Time: 2.9182
Epoch: 0005 | TRAIN: 0.2939 0.9886 | 0.1054 1.0000 | 0.1166 1.0000 | Time: 28.2656 | VAL: 0.8777 0.8533 | 0.6432 1.0000 | 0.5630 0.9799 | Time: 2.4068 | TEST: 0.8972 0.8325 | 0.7277 0.9836 | 0.6661 0.9556 | Time: 2.8726
Epoch: 0006 | TRAIN: 0.2032 0.9988 | 0.0837 1.0000 | 0.0916 1.0000 | Time: 28.3557 | VAL: 0.8288 0.8641 | 0.6226 1.0000 | 0.5529 0.9799 | Time: 2.4108 | TEST: 0.8486 0.8342 | 0.7131 0.9672 | 0.6608 0.9556 | Time: 2.8594
Epoch: 0007 | TRAIN: 0.1497 1.0000 | 0.0704 1.0000 | 0.0776 1.0000 | Time: 27.8598 | VAL: 0.7919 0.8714 | 0.6217 1.0000 | 0.5141 0.9799 | Time: 2.3852 | TEST: 0.8121 0.8410 | 0.7075 0.9590 | 0.6120 0.9556 | Time: 2.8298
Epoch: 0008 | TRAIN: 0.1058 0.9994 | 0.0589 1.0000 | 0.0639 1.0000 | Time: 27.9792 | VAL: 0.7816 0.8641 | 0.5964 1.0000 | 0.5051 0.9799 | Time: 2.4011 | TEST: 0.7971 0.8393 | 0.6929 0.9590 | 0.6163 0.9611 | Time: 2.8411
Epoch: 0009 | TRAIN: 0.0926 1.0000 | 0.0524 1.0000 | 0.0562 1.0000 | Time: 27.8488 | VAL: 0.7646 0.8714 | 0.6306 1.0000 | 0.5113 0.9799 | Time: 2.4171 | TEST: 0.7817 0.8325 | 0.7204 0.9508 | 0.6203 0.9611 | Time: 2.8820
Epoch: 0010 | TRAIN: 0.0785 1.0000 | 0.0463 1.0000 | 0.0518 1.0000 | Time: 28.1087 | VAL: 0.7523 0.8641 | 0.5846 1.0000 | 0.5001 0.9866 | Time: 2.3612 | TEST: 0.7627 0.8359 | 0.6901 0.9672 | 0.6033 0.9556 | Time: 2.8608
Epoch: 0011 | TRAIN: 0.0668 1.0000 | 0.0436 1.0000 | 0.0451 1.0000 | Time: 27.8178 | VAL: 0.7376 0.8659 | 0.6044 1.0000 | 0.4953 0.9799 | Time: 2.4071 | TEST: 0.7542 0.8410 | 0.7018 0.9672 | 0.6061 0.9556 | Time: 2.8738
Epoch: 0012 | TRAIN: 0.0575 1.0000 | 0.0391 1.0000 | 0.0404 1.0000 | Time: 27.8739 | VAL: 0.7393 0.8659 | 0.5959 1.0000 | 0.4906 0.9866 | Time: 2.3660 | TEST: 0.7488 0.8410 | 0.6940 0.9508 | 0.5962 0.9556 | Time: 2.8387
Epoch: 0013 | TRAIN: 0.0544 1.0000 | 0.0355 1.0000 | 0.0366 1.0000 | Time: 28.0157 | VAL: 0.7284 0.8641 | 0.6031 1.0000 | 0.4891 0.9799 | Time: 2.4465 | TEST: 0.7372 0.8376 | 0.7032 0.9590 | 0.5912 0.9556 | Time: 2.9666
Epoch: 0014 | TRAIN: 0.0485 1.0000 | 0.0333 1.0000 | 0.0342 1.0000 | Time: 27.9256 | VAL: 0.7121 0.8678 | 0.6015 1.0000 | 0.4868 0.9799 | Time: 2.4462 | TEST: 0.7279 0.8342 | 0.7170 0.9590 | 0.5953 0.9556 | Time: 2.9160
Epoch: 0015 | TRAIN: 0.0468 1.0000 | 0.0297 1.0000 | 0.0315 1.0000 | Time: 27.7845 | VAL: 0.7105 0.8605 | 0.5972 1.0000 | 0.4872 0.9866 | Time: 2.4385 | TEST: 0.7226 0.8393 | 0.7242 0.9590 | 0.5948 0.9556 | Time: 2.8872
Epoch: 0016 | TRAIN: 0.0441 1.0000 | 0.0292 1.0000 | 0.0332 1.0000 | Time: 27.8489 | VAL: 0.7197 0.8605 | 0.6068 1.0000 | 0.4703 0.9799 | Time: 2.3896 | TEST: 0.7286 0.8342 | 0.7211 0.9590 | 0.5946 0.9500 | Time: 2.8722
Epoch: 0017 | TRAIN: 0.0420 1.0000 | 0.0268 1.0000 | 0.0284 1.0000 | Time: 27.9495 | VAL: 0.6973 0.8659 | 0.6105 0.9888 | 0.4668 0.9866 | Time: 2.4359 | TEST: 0.7196 0.8462 | 0.7347 0.9508 | 0.5929 0.9556 | Time: 2.8691
Epoch: 0018 | TRAIN: 0.0395 1.0000 | 0.0257 1.0000 | 0.0272 1.0000 | Time: 27.7965 | VAL: 0.6913 0.8678 | 0.6124 0.9888 | 0.4685 0.9866 | Time: 2.4028 | TEST: 0.7066 0.8496 | 0.7406 0.9590 | 0.5957 0.9500 | Time: 2.8628
